Customer_id,product_category,purchase_amount,income,satisfaction_score,purchase_date,transaction
PO_3316,SEO,8648,32204,4,25-02-2023,Bank Transfer
PO_3317,App Development,10973,30926,7,02-04-2024,Cash
PO_3318,SEO,7788,19401,6,10-02-2024,Cash
PO_3319,LOGO DESIGN,24147,46871,5,13-05-2023,Bank Transfer
PO_3320,SEO,18261,38060,4,14-08-2023,Cash
PO_3321,SEO,10348,25910,4,02-03-2023,Bank Transfer
PO_3322,Software Development,11709,44541,4,01-01-2023,UPI
PO_3323,SEO,15651,47341,7,10-07-2023,Bank Transfer
PO_3324,Election Campaign,8805,25746,4,12-02-2024,Cash
PO_3325,SEO,5475,20192,6,26-10-2023,Cash
PO_3326,Software Development,7271,16318,5,14-10-2023,Bank Transfer
PO_3327,LOGO DESIGN,5570,12318,6,23-01-2023,Cash
PO_3328,LOGO DESIGN,8395,20264,4,03-03-2023,Bank Transfer
PO_3329,LOGO DESIGN,11968,29653,5,14-05-2024,Bank Transfer
PO_3330,SEO,3783,14038,5,13-10-2023,Cash
PO_3331,SEO,9587,37203,6,09-02-2024,Bank Transfer
PO_3332,SEO,5136,12873,6,06-11-2023,Cash
PO_3333,LOGO DESIGN,11120,26339,5,27-03-2023,Cash
PO_3334,Software Development,10767,32362,3,19-11-2023,Cash
PO_3335,LOGO DESIGN,2740,7898,4,08-12-2023,UPI
PO_3336,Software Development,9526,25449,6,01-05-2024,UPI
PO_3337,App Development,14374,46014,4,19-04-2023,UPI
PO_3338,SEO,21580,46959,4,04-03-2024,UPI
PO_3339,SEO,5344,22969,4,15-01-2023,Cash
PO_3340,App Development,6166,16799,3,05-03-2024,UPI
PO_3341,App Development,5750,12763,6,27-01-2023,UPI
PO_3342,App Development,7477,20341,4,13-03-2024,Bank Transfer
PO_3343,SEO,1478,6113,6,02-02-2023,Bank Transfer
PO_3344,Election Campaign,10307,32019,5,14-04-2023,Bank Transfer
PO_3345,LOGO DESIGN,13068,36069,3,03-03-2024,UPI
PO_3346,SEO,18641,49328,7,23-01-2023,UPI
PO_3347,App Development,10590,27856,4,30-01-2024,Cash
PO_3348,LOGO DESIGN,12537,32896,6,29-02-2024,Bank Transfer
PO_3349,Web Development,16047,43754,4,13-12-2023,UPI
PO_3350,Software Development,7407,23780,3,22-02-2024,Cash
PO_3351,App Development,17824,46708,7,07-06-2023,Cash
PO_3352,Election Campaign,12048,33804,6,19-05-2023,UPI
PO_3353,Election Campaign,8515,19552,5,29-11-2023,Cash
PO_3354,SEO,8905,26708,6,04-11-2023,Cash
PO_3355,SEO,8610,22298,5,29-12-2023,Cash
PO_3356,SEO,5540,15535,7,27-08-2023,Bank Transfer
PO_3357,LOGO DESIGN,9923,25075,3,28-11-2023,UPI
PO_3358,SEO,9160,30624,5,11-02-2023,Cash
PO_3359,SEO,2303,8850,5,21-10-2023,UPI
PO_3360,Election Campaign,4018,11178,6,07-04-2023,Bank Transfer
PO_3361,Web Development,13366,35908,6,27-07-2023,Cash
PO_3362,LOGO DESIGN,4094,9998,6,07-04-2023,UPI
PO_3363,App Development,5469,19813,7,10-02-2023,Cash
PO_3364,SEO,5674,16465,3,13-12-2023,Bank Transfer
PO_3365,LOGO DESIGN,2285,9192,4,25-01-2024,Cash
PO_3366,Election Campaign,5489,17516,4,15-12-2023,UPI
PO_3367,LOGO DESIGN,13385,44928,6,21-11-2023,UPI
PO_3368,SEO,7838,20055,8,26-06-2023,Cash
PO_3369,Election Campaign,7562,21858,7,02-03-2023,Bank Transfer
PO_3370,SEO,14644,44779,6,08-03-2023,UPI
PO_3371,SEO,5509,14291,6,20-06-2024,Cash
PO_3372,Web Development,12746,40319,5,27-04-2023,UPI
PO_3373,App Development,9605,29182,4,23-05-2023,Bank Transfer
PO_3374,Web Development,6311,19926,3,20-08-2023,Bank Transfer
PO_3375,Software Development,8127,27044,4,04-07-2023,Cash
PO_3376,Web Development,13742,42267,3,07-05-2023,Cash
PO_3377,Election Campaign,3515,10499,6,29-03-2024,Bank Transfer
PO_3378,Software Development,8536,25952,4,24-02-2024,UPI
PO_3379,LOGO DESIGN,11903,33057,6,08-02-2023,Bank Transfer
PO_3380,LOGO DESIGN,9760,26298,6,18-02-2024,Cash
PO_3381,Election Campaign,4299,16556,7,23-08-2023,UPI
PO_3382,App Development,9066,20247,5,31-10-2023,Bank Transfer
PO_3383,SEO,18957,47993,4,07-07-2023,Bank Transfer
PO_3384,App Development,12013,36735,4,25-09-2023,Cash
PO_3385,App Development,12384,33549,4,21-01-2023,UPI
PO_3386,Election Campaign,18754,48803,6,04-03-2024,UPI
PO_3387,App Development,11099,28487,4,28-01-2024,Bank Transfer
PO_3388,LOGO DESIGN,5154,14174,7,21-01-2023,UPI
PO_3389,Election Campaign,10535,29132,6,22-10-2023,Bank Transfer
PO_3390,App Development,8742,26851,4,16-03-2024,Cash
PO_3391,Web Development,5937,21457,6,02-03-2024,UPI
PO_3392,Web Development,9211,27297,6,14-08-2023,Cash
PO_3393,SEO,13280,39346,5,27-03-2023,Bank Transfer
PO_3394,Software Development,3779,8406,6,11-02-2024,Cash
PO_3395,SEO,9253,23508,2,21-05-2023,Cash
PO_3396,Election Campaign,4344,13230,7,18-09-2023,UPI
PO_3397,Web Development,17460,47950,6,06-02-2024,Bank Transfer
PO_3398,Software Development,7427,16625,6,22-05-2023,Cash
PO_3399,SEO,6942,18738,6,07-12-2023,UPI
PO_3400,Software Development,8887,27244,7,16-10-2023,Cash
PO_3401,LOGO DESIGN,2369,7794,6,05-05-2023,Bank Transfer
PO_3402,SEO,14980,48931,6,15-07-2023,Bank Transfer
PO_3403,Web Development,6809,20073,5,13-07-2023,UPI
PO_3404,SEO,2722,8652,4,31-12-2023,UPI
PO_3405,Web Development,10072,24424,7,22-08-2023,Bank Transfer
PO_3406,Software Development,16753,39784,5,27-01-2023,Bank Transfer
PO_3407,LOGO DESIGN,12804,38227,5,07-02-2023,Cash
PO_3408,Software Development,6197,20661,5,04-10-2023,UPI
PO_3409,LOGO DESIGN,13758,35589,6,24-04-2024,UPI
PO_3410,SEO,1641,5056,5,09-03-2024,UPI
PO_3411,Software Development,2240,6110,6,28-02-2023,Cash
PO_3412,Web Development,17946,49347,4,19-08-2023,Cash
PO_3413,Web Development,8524,24103,7,30-01-2024,Cash
PO_3414,SEO,9985,30524,5,04-05-2024,Cash
PO_3415,Election Campaign,6823,18840,3,14-04-2024,Bank Transfer
PO_3416,Election Campaign,12052,32779,4,26-01-2023,UPI
PO_3417,Election Campaign,8457,24183,6,27-05-2023,UPI
PO_3418,SEO,11264,33389,5,25-03-2023,Cash
PO_3419,Election Campaign,15752,43196,5,27-01-2023,Bank Transfer
PO_3420,SEO,11667,30175,5,18-11-2023,UPI
PO_3421,LOGO DESIGN,7351,32442,6,16-08-2023,Cash
PO_3422,Election Campaign,12188,34891,4,01-10-2023,UPI
PO_3423,App Development,7235,22308,5,08-03-2024,UPI
PO_3424,SEO,4567,16688,4,26-07-2023,UPI
PO_3425,SEO,14824,47873,6,27-01-2023,Bank Transfer
PO_3426,App Development,9670,26437,7,25-06-2024,Cash
PO_3427,App Development,4483,17444,5,26-11-2023,Bank Transfer
PO_3428,Software Development,5952,14312,3,18-08-2023,Cash
PO_3429,Web Development,10278,33141,5,13-06-2023,Bank Transfer
PO_3430,Software Development,11311,29671,6,21-03-2024,UPI
PO_3431,Web Development,2588,7548,4,14-06-2024,UPI
PO_3432,Web Development,7865,22385,6,09-09-2023,Bank Transfer
PO_3433,LOGO DESIGN,12296,38169,6,07-03-2024,UPI
PO_3434,Web Development,3922,10599,6,05-03-2023,Bank Transfer
PO_3435,App Development,8125,29550,4,30-04-2023,Bank Transfer
PO_3436,SEO,12796,45738,5,27-09-2023,Cash
PO_3437,Web Development,5415,16716,5,05-05-2024,Cash
PO_3438,Software Development,14618,43640,4,26-12-2023,Cash
PO_3439,Software Development,16243,44014,6,28-04-2023,Cash
PO_3440,LOGO DESIGN,6211,17451,5,16-11-2023,UPI
PO_3441,SEO,8540,34104,5,07-06-2024,UPI
PO_3442,App Development,15300,43837,5,07-06-2024,Cash
PO_3443,Web Development,6016,15900,4,28-04-2024,UPI
PO_3444,Software Development,7483,22452,5,15-09-2023,Bank Transfer
PO_3445,App Development,8207,24449,7,28-06-2023,Bank Transfer
PO_3446,SEO,5986,17133,6,26-02-2024,Cash
PO_3447,Software Development,5707,17334,6,05-09-2023,Cash
PO_3448,Election Campaign,17114,48128,5,07-03-2023,Cash
PO_3449,Web Development,1949,6537,4,17-02-2024,UPI
PO_3450,LOGO DESIGN,2773,7198,4,15-01-2024,Cash
PO_3451,App Development,5398,15502,6,28-12-2023,Bank Transfer
PO_3452,LOGO DESIGN,14854,48122,3,11-03-2023,Cash
PO_3453,Software Development,4649,12434,3,18-11-2023,UPI
PO_3454,App Development,4557,12105,4,25-04-2024,Bank Transfer
PO_3455,App Development,15337,43230,6,10-06-2024,Bank Transfer
PO_3456,Software Development,6206,16814,5,02-02-2023,Cash
PO_3457,Election Campaign,12139,34076,7,23-02-2023,Bank Transfer
PO_3458,SEO,19614,48738,5,06-05-2024,Cash
PO_3459,Software Development,2641,7436,5,14-02-2023,Cash
PO_3460,Software Development,5476,15187,5,04-06-2024,Bank Transfer
PO_3461,SEO,13189,33265,5,15-04-2024,Cash
PO_3462,Election Campaign,6922,16395,6,27-04-2024,Bank Transfer
PO_3463,SEO,6551,17349,5,27-11-2023,UPI
PO_3464,App Development,16671,42024,5,20-03-2024,Cash
PO_3465,Software Development,13512,44899,5,28-01-2024,UPI
PO_3466,App Development,4851,16370,4,24-12-2023,Cash
PO_3467,Election Campaign,20592,49361,6,27-06-2023,UPI
PO_3468,Web Development,3095,14399,9,23-03-2023,Bank Transfer
PO_3469,Software Development,3207,9254,5,11-03-2023,Cash
PO_3470,Web Development,11631,42477,7,06-02-2023,Cash
PO_3471,Election Campaign,18995,47513,5,06-11-2023,UPI
PO_3472,Software Development,3720,8816,5,14-11-2023,UPI
PO_3473,LOGO DESIGN,6321,19336,5,10-05-2024,UPI
PO_3474,Election Campaign,18163,48232,6,05-03-2024,Bank Transfer
PO_3475,App Development,6658,18105,5,24-05-2023,Cash
PO_3476,App Development,5334,16979,4,22-06-2023,UPI
PO_3477,LOGO DESIGN,2361,8214,5,12-01-2024,Cash
PO_3478,App Development,3325,8053,6,08-03-2024,Bank Transfer
PO_3479,Web Development,7789,30547,5,30-03-2023,Bank Transfer
PO_3480,Web Development,2918,17108,6,26-03-2023,Cash
PO_3481,SEO,10023,25750,5,21-06-2023,Bank Transfer
PO_3482,Election Campaign,4455,10930,5,02-03-2023,Bank Transfer
PO_3483,Election Campaign,12240,32648,5,03-01-2023,Cash
PO_3484,LOGO DESIGN,7642,23146,4,24-03-2024,Bank Transfer
PO_3485,App Development,16744,49917,5,05-01-2023,Bank Transfer
PO_3486,Web Development,4063,14602,5,29-01-2024,Bank Transfer
PO_3487,SEO,13240,45456,2,23-01-2024,UPI
PO_3488,Software Development,14770,36878,4,19-05-2023,UPI
PO_3489,SEO,3608,12238,4,11-06-2023,Cash
PO_3490,Software Development,7247,22185,5,13-05-2024,UPI
PO_3491,Software Development,9713,27016,7,09-07-2023,Cash
PO_3492,Election Campaign,9453,29741,5,25-01-2023,UPI
PO_3493,LOGO DESIGN,17967,44511,5,04-03-2024,Cash
PO_3494,SEO,7158,21208,5,06-02-2023,Bank Transfer
PO_3495,SEO,4124,10051,4,08-04-2023,UPI
PO_3496,LOGO DESIGN,10435,27036,6,02-06-2024,Cash
PO_3497,Software Development,9618,27882,5,12-11-2023,UPI
PO_3498,Web Development,2405,6341,5,01-04-2024,Bank Transfer
PO_3499,SEO,14473,45205,6,01-06-2024,Bank Transfer
PO_3500,Software Development,7003,18326,4,16-11-2023,UPI
PO_3501,SEO,17702,44304,4,11-11-2023,Cash
PO_3502,Web Development,15410,39241,5,22-07-2023,Bank Transfer
PO_3503,Web Development,2383,7214,6,02-05-2024,Cash
PO_3504,Web Development,7068,28781,4,29-01-2024,Cash
PO_3505,Web Development,16483,41172,6,02-01-2023,Bank Transfer
PO_3506,LOGO DESIGN,12209,35565,5,06-04-2023,Cash
PO_3507,LOGO DESIGN,14367,38714,3,08-02-2024,Bank Transfer
PO_3508,Web Development,13340,42313,6,01-01-2023,UPI
PO_3509,Election Campaign,2165,5099,6,01-03-2024,UPI
PO_3510,Software Development,2378,7147,6,03-04-2024,UPI
PO_3511,Web Development,4254,10681,6,05-09-2023,Cash
PO_3512,App Development,5671,17414,3,01-03-2023,Cash
PO_3513,App Development,15028,42733,5,12-04-2024,Cash
PO_3514,Election Campaign,9748,29335,4,21-01-2023,UPI
PO_3515,SEO,3473,9513,7,28-09-2023,Cash
PO_3516,LOGO DESIGN,8511,23173,5,01-04-2023,UPI
PO_3517,Software Development,6694,14346,4,11-10-2023,UPI
PO_3518,LOGO DESIGN,3528,9974,6,21-09-2023,UPI
PO_3519,LOGO DESIGN,11356,36932,3,19-09-2023,UPI
PO_3520,Web Development,11250,40170,6,24-05-2024,UPI
PO_3521,App Development,10435,26643,3,02-09-2023,Bank Transfer
PO_3522,LOGO DESIGN,2926,7450,3,20-09-2023,UPI
PO_3523,SEO,5034,17210,5,25-11-2023,Bank Transfer
PO_3524,Election Campaign,3736,10158,5,21-12-2023,UPI
PO_3525,Web Development,18551,41568,5,16-04-2023,UPI
PO_3526,App Development,14830,41540,4,11-02-2024,Cash
PO_3527,Web Development,7905,32489,4,26-10-2023,UPI
PO_3528,Software Development,5157,13964,6,01-05-2023,Bank Transfer
PO_3529,SEO,15732,43312,6,02-03-2023,UPI
PO_3530,SEO,9314,30812,5,08-11-2023,Bank Transfer
PO_3531,LOGO DESIGN,10589,31632,4,06-06-2023,Cash
PO_3532,Software Development,10987,43772,5,25-11-2023,UPI
PO_3533,App Development,8108,19271,5,28-01-2023,UPI
PO_3534,LOGO DESIGN,10491,29992,7,19-08-2023,Bank Transfer
PO_3535,SEO,8362,28068,5,12-06-2024,Cash
PO_3536,SEO,9611,34190,5,21-06-2023,Cash
PO_3537,Software Development,14673,40753,5,13-11-2023,Cash
PO_3538,Web Development,15073,44142,4,16-04-2023,Bank Transfer
PO_3539,App Development,4358,11868,5,15-06-2023,UPI
PO_3540,Software Development,13780,35508,4,28-03-2024,Cash
PO_3541,SEO,13637,33930,7,15-01-2024,Bank Transfer
PO_3542,App Development,10935,37722,6,07-08-2023,Bank Transfer
PO_3543,Web Development,6660,20941,5,27-01-2024,Cash
PO_3544,Web Development,15390,39250,8,26-12-2023,UPI
PO_3545,SEO,12622,33756,5,03-12-2023,Cash
PO_3546,Web Development,4221,11455,4,07-10-2023,Bank Transfer
PO_3547,App Development,5643,25360,3,18-02-2023,UPI
PO_3548,App Development,8870,20812,5,03-05-2023,UPI
PO_3549,SEO,15260,47717,5,28-11-2023,Bank Transfer
PO_3550,Web Development,4708,16025,5,29-08-2023,Bank Transfer
PO_3551,App Development,1623,5941,5,31-05-2024,Cash
PO_3552,Web Development,3939,10531,5,10-11-2023,UPI
PO_3553,App Development,8618,26239,5,23-02-2023,UPI
PO_3554,Web Development,7044,22213,3,29-05-2023,UPI
PO_3555,Software Development,6634,27438,5,27-11-2023,Cash
PO_3556,Web Development,2769,7678,5,06-03-2024,UPI
PO_3557,App Development,11019,28485,5,15-08-2023,Cash
PO_3558,Election Campaign,3351,9047,4,24-12-2023,UPI
PO_3559,Web Development,14779,40812,4,11-09-2023,Bank Transfer
PO_3560,Election Campaign,10844,38560,5,18-01-2024,Cash
PO_3561,App Development,11404,48953,5,24-03-2023,Bank Transfer
PO_3562,Web Development,11879,40790,5,22-11-2023,Bank Transfer
PO_3563,Election Campaign,4479,12117,4,25-01-2024,Cash
PO_3564,LOGO DESIGN,15064,36123,4,04-02-2024,Cash
PO_3565,SEO,2238,7317,4,08-02-2024,Bank Transfer
PO_3566,LOGO DESIGN,11426,30029,5,06-06-2024,Bank Transfer
PO_3567,App Development,6320,17025,5,13-03-2024,Cash
PO_3568,Election Campaign,16268,44986,7,13-01-2023,Bank Transfer
PO_3569,Web Development,4852,18084,4,21-05-2024,Cash
PO_3570,App Development,5955,17817,5,15-03-2024,UPI
PO_3571,SEO,8561,31125,6,17-01-2023,Cash
PO_3572,Web Development,7665,30992,4,02-02-2023,Bank Transfer
PO_3573,Web Development,10489,35555,5,16-02-2023,Cash
PO_3574,Election Campaign,16134,45468,6,06-03-2024,Bank Transfer
PO_3575,Software Development,4066,12762,4,24-10-2023,Bank Transfer
PO_3576,Software Development,13272,43202,5,23-09-2023,Bank Transfer
PO_3577,App Development,11975,29046,4,31-08-2023,Cash
PO_3578,Election Campaign,12339,31793,7,12-04-2023,Bank Transfer
PO_3579,Web Development,2713,6885,4,20-04-2024,Cash
PO_3580,Web Development,2010,7330,2,20-02-2023,UPI
PO_3581,Software Development,13747,38185,5,05-09-2023,UPI
PO_3582,Software Development,17779,43962,4,19-11-2023,Bank Transfer
PO_3583,App Development,7416,20701,5,23-05-2024,UPI
PO_3584,App Development,3930,11659,5,14-01-2024,UPI
PO_3585,LOGO DESIGN,15636,47783,5,07-03-2024,Cash
PO_3586,Software Development,10986,29561,3,13-03-2023,Bank Transfer
PO_3587,App Development,14240,41666,6,01-04-2023,Bank Transfer
PO_3588,LOGO DESIGN,17958,39310,5,13-04-2023,Cash
PO_3589,SEO,6413,16375,4,19-04-2023,UPI
PO_3590,App Development,2581,6321,5,16-07-2023,Cash
PO_3591,LOGO DESIGN,3098,8107,5,28-05-2024,UPI
PO_3592,SEO,6244,17202,5,16-06-2024,UPI
PO_3593,SEO,10747,31844,3,12-07-2023,Cash
PO_3594,Election Campaign,18324,49955,5,09-10-2023,Cash
PO_3595,Web Development,7986,21028,5,31-10-2023,UPI
PO_3596,App Development,5914,14625,6,23-08-2023,Cash
PO_3597,Election Campaign,7723,17640,4,22-02-2023,Cash
PO_3598,SEO,7229,23120,6,25-11-2023,UPI
PO_3599,Software Development,8784,23202,3,08-06-2023,Bank Transfer
PO_3600,Web Development,13522,38397,5,20-06-2024,Bank Transfer
PO_3601,App Development,13913,33887,5,23-01-2023,Cash
PO_3602,LOGO DESIGN,4100,9846,3,13-11-2023,Cash
PO_3603,Election Campaign,1766,6167,5,29-03-2023,Bank Transfer
PO_3604,LOGO DESIGN,7071,23582,4,16-05-2023,Cash
PO_3605,App Development,12299,41929,6,30-10-2023,Cash
PO_3606,Election Campaign,8095,31612,5,04-08-2023,UPI
PO_3607,LOGO DESIGN,6758,21311,3,09-05-2023,Cash
PO_3608,Software Development,2982,6536,5,23-03-2024,UPI
PO_3609,Election Campaign,8114,20630,4,27-07-2023,Cash
PO_3610,Web Development,5751,21712,6,07-08-2023,Bank Transfer
PO_3611,Web Development,3438,9776,3,07-11-2023,UPI
PO_3612,App Development,11054,30962,5,05-03-2024,Cash
PO_3613,App Development,7519,18537,5,03-02-2023,Bank Transfer
PO_3614,Web Development,10310,29935,4,11-01-2023,Bank Transfer
PO_3615,Software Development,9574,27466,6,01-08-2023,Bank Transfer
PO_3616,App Development,11027,31740,5,19-01-2023,UPI
PO_3617,App Development,15401,46917,4,18-03-2023,Cash
PO_3618,SEO,9396,26745,6,26-01-2023,UPI
PO_3619,LOGO DESIGN,15509,46751,5,03-08-2023,Cash
PO_3620,Election Campaign,5848,16392,5,19-03-2024,UPI
PO_3621,Election Campaign,13971,35574,4,30-10-2023,Cash
PO_3622,Software Development,3111,8021,5,24-04-2024,UPI
PO_3623,Web Development,9705,25520,4,07-04-2023,UPI
PO_3624,App Development,17807,47121,4,23-04-2024,UPI
PO_3625,SEO,10427,25293,4,09-02-2024,UPI
PO_3626,Election Campaign,16960,44344,6,24-06-2024,Cash
PO_3627,SEO,7069,22421,5,27-03-2024,Bank Transfer
PO_3628,LOGO DESIGN,8968,19436,5,18-02-2023,Cash
PO_3629,SEO,5216,14787,5,20-03-2023,Cash
PO_3630,Web Development,8758,22930,6,05-01-2024,Bank Transfer
PO_3631,LOGO DESIGN,12698,38886,5,01-01-2023,Cash
PO_3632,App Development,8720,25855,3,18-02-2023,Cash
PO_3633,Software Development,8819,21757,5,08-08-2023,Cash
PO_3634,LOGO DESIGN,14348,49271,4,28-05-2023,Bank Transfer
PO_3635,SEO,7534,25179,4,24-02-2023,Bank Transfer
PO_3636,Election Campaign,2149,7628,5,24-11-2023,Cash
PO_3637,Web Development,6307,20954,6,31-12-2023,Cash
PO_3638,LOGO DESIGN,7743,29494,5,14-03-2023,Cash
PO_3639,Election Campaign,6458,18920,4,03-09-2023,UPI
PO_3640,Web Development,5938,14513,5,13-05-2024,Bank Transfer
PO_3641,App Development,8070,30727,6,23-12-2023,Bank Transfer
PO_3642,Election Campaign,20614,46292,5,03-10-2023,Bank Transfer
PO_3643,SEO,1809,5253,5,08-10-2023,Cash
PO_3644,Election Campaign,12631,34640,4,25-07-2023,Bank Transfer
PO_3645,Web Development,16143,44127,5,10-02-2023,UPI
PO_3646,Software Development,15362,45289,5,21-08-2023,Bank Transfer
PO_3647,App Development,14251,43127,5,07-04-2023,UPI
PO_3648,Election Campaign,15260,39545,6,03-05-2024,Cash
PO_3649,LOGO DESIGN,7257,29114,5,25-01-2024,UPI
PO_3650,Election Campaign,11363,28286,3,24-10-2023,Bank Transfer
PO_3651,Software Development,19466,46389,4,06-07-2023,Cash
PO_3652,Web Development,6103,14955,4,25-09-2023,Bank Transfer
PO_3653,Web Development,13520,38810,5,16-03-2024,Bank Transfer
PO_3654,Software Development,4995,13675,5,15-02-2024,UPI
PO_3655,Web Development,7508,22519,4,27-03-2023,UPI
PO_3656,Software Development,1918,5613,6,06-03-2023,Bank Transfer
PO_3657,Web Development,17968,47582,5,20-06-2023,Bank Transfer
PO_3658,Software Development,9504,29968,5,18-06-2024,Cash
PO_3659,Election Campaign,5537,15381,5,24-09-2023,UPI
PO_3660,LOGO DESIGN,4110,11488,3,14-03-2023,Bank Transfer
PO_3661,Web Development,15665,40282,4,18-10-2023,Cash
PO_3662,SEO,15644,44461,3,17-03-2024,Cash
PO_3663,Web Development,2917,9680,5,12-06-2023,Bank Transfer
PO_3664,SEO,15938,47599,5,19-05-2023,Cash
PO_3665,Election Campaign,10395,30053,8,27-11-2023,UPI
PO_3666,Election Campaign,4877,16862,4,09-07-2023,Bank Transfer
PO_3667,App Development,14192,35710,5,13-06-2024,UPI
PO_3668,App Development,6120,16064,4,13-08-2023,Bank Transfer
PO_3669,Web Development,12739,39057,6,05-07-2023,Cash
PO_3670,Software Development,12456,41337,5,01-10-2023,UPI
PO_3671,App Development,10464,24207,5,03-01-2024,UPI
PO_3672,App Development,3221,8659,5,23-08-2023,Cash
PO_3673,LOGO DESIGN,2628,7958,4,28-01-2023,Cash
PO_3674,App Development,3635,12228,6,18-03-2024,UPI
PO_3675,Software Development,9907,24498,3,24-01-2024,Cash
PO_3676,Web Development,10474,28087,5,09-11-2023,Cash
PO_3677,SEO,5534,24091,4,02-07-2023,Bank Transfer
PO_3678,Web Development,13147,46335,3,24-01-2024,UPI
PO_3679,SEO,6434,16327,6,02-07-2023,Cash
PO_3680,App Development,13556,37645,4,28-01-2023,UPI
PO_3681,App Development,15809,42464,6,21-01-2023,Bank Transfer
PO_3682,Software Development,3979,11332,4,09-06-2023,Bank Transfer
PO_3683,Web Development,8287,23946,5,27-05-2024,UPI
PO_3684,Web Development,12198,34598,5,28-10-2023,UPI
PO_3685,LOGO DESIGN,4262,11687,5,30-10-2023,Bank Transfer
PO_3686,Election Campaign,4924,15619,4,26-06-2023,UPI
PO_3687,Software Development,2714,8090,5,02-03-2023,UPI
PO_3688,Software Development,9518,23626,4,09-03-2023,Cash
PO_3689,Software Development,10330,32861,5,19-10-2023,Bank Transfer
PO_3690,SEO,11409,44937,6,18-12-2023,Cash
PO_3691,LOGO DESIGN,3645,12168,7,17-11-2023,UPI
PO_3692,Election Campaign,23483,48046,4,29-07-2023,Cash
PO_3693,App Development,5393,15622,4,03-11-2023,UPI
PO_3694,App Development,15569,41926,7,17-06-2023,Cash
